Serial,Company ,Date, Change,NetProfit,NetCapital
23,Company.10,6/30/2011,1.0703125,70.3125,1070.3125
24,Company.10,12/31/2011,0.99270073,-7.299270073,992.7007299
25,Company.10,6/30/2012,1.073529412,73.52941176,1073.529412
26,Company.10,12/31/2012,1,0,1000
27,Company.10,6/30/2013,1.02739726,27.39726027,1027.39726
28,Company.10,12/31/2013,0.98,-20,980
29,Company.10,6/30/2014,1.142857143,142.8571429,1142.857143
30,Company.10,12/31/2014,0.952380952,-47.61904762,952.3809524
31,Company.10,6/30/2015,1.06875,68.75,1068.75
32,Company.10,12/31/2015,0.959064327,-40.93567251,959.0643275
33,Company.10,6/30/2016,1.079268293,79.26829268,1079.268293
34,Company.10,12/31/2016,1.056497175,56.49717514,1056.497175
35,Company.10,6/30/2017,1.021390374,21.39037433,1021.390374
36,Company.10,12/31/2017,0.968586387,-31.41361257,968.5863874
37,Company.10,6/30/2018,1.027027027,27.02702703,1027.027027
38,Company.10,12/31/2018,1.021052632,21.05263158,1021.052632
39,Company.10,6/30/2019,1.015463918,15.46391753,1015.463918
40,Company.10,12/31/2019,0.979695431,-20.30456853,979.6954315
41,Company.10,6/30/2020,0.917098446,-82.9015544,917.0984456
42,Company.10,12/31/2020,0.983050847,-16.94915254,983.0508475
43,Company.10,6/30/2021,0.977011494,-22.98850575,977.0114943
,,,,,
1,Company.11,6/30/2000,NA,NA,NA
2,Company.11,12/31/2000,1.213114754,213.1147541,1213.114754
3,Company.11,12/31/2001,0.75,-250,750
4,Company.11,6/30/2002,0.833333333,-166.6666667,833.3333333
5,Company.11,12/31/2002,0.4,-600,400
6,Company.11,6/30/2003,33,32000,33000
7,Company.11,12/31/2003,1.03030303,30.3030303,1030.30303
8,Company.11,6/30/2004,1,0,1000
9,Company.11,12/31/2004,0.867647059,-132.3529412,867.6470588
10,Company.11,6/30/2005,0.949152542,-50.84745763,949.1525424
11,Company.11,12/31/2005,0.875,-125,875
12,Company.11,6/30/2006,1,0,1000
13,Company.11,12/31/2006,1.06122449,61.2244898,1061.22449
14,Company.11,6/30/2007,1.346153846,346.1538462,1346.153846
15,Company.11,12/31/2007,0.842857143,-157.1428571,842.8571429
15,Company.11,6/30/2008,1.033898305,33.89830508,1033.898305
17,Company.11,12/31/2008,0.786885246,-213.1147541,786.8852459
18,Company.11,6/30/2009,0.895833333,-104.1666667,895.8333333
19,Company.11,12/31/2009,1.209302326,209.3023256,1209.302326
20,Company.11,6/30/2010,1.019230769,19.23076923,1019.230769
21,Company.11,12/31/2010,0.981132075,-18.86792453,981.1320755
22,Company.11,6/30/2011,1.057692308,57.69230769,1057.692308
23,Company.11,12/31/2011,0.981818182,-18.18181818,981.8181818
24,Company.11,6/30/2012,1,0,1000
25,Company.11,12/31/2012,1.166666667,166.6666667,1166.666667
26,Company.11,6/30/2013,0.888888889,-111.1111111,888.8888889
27,Company.11,12/31/2013,1.303571429,303.5714286,1303.571429
28,Company.11,6/30/2014,0.890410959,-109.5890411,890.4109589
29,Company.11,12/31/2014,0.969230769,-30.76923077,969.2307692
30,Company.11,6/30/2015,1.031746032,31.74603175,1031.746032
31,Company.11,12/31/2015,0.984615385,-15.38461538,984.6153846
32,Company.11,6/30/2016,1.359375,359.375,1359.375
33,Company.11,12/31/2016,1.183908046,183.908046,1183.908046
34,Company.11,6/30/2017,1.087378641,87.37864078,1087.378641
35,Company.11,12/31/2017,1.0625,62.5,1062.5
36,Company.11,6/30/2018,0.949579832,-50.42016807,949.5798319
37,Company.11,12/31/2018,0.840707965,-159.2920354,840.7079646
38,Company.11,6/30/2019,0.978947368,-21.05263158,978.9473684
39,Company.11,12/31/2019,0.838709677,-161.2903226,838.7096774
40,Company.11,6/30/2020,0.782051282,-217.9487179,782.0512821
41,Company.11,12/31/2020,0.704918033,-295.0819672,704.9180328
42,Company.11,6/30/2021,0.953488372,-46.51162791,953.4883721
,,,,,
1,Company.12,6/30/2000,NA,NA,NA
2,Company.12,12/31/2000,0.658227848,-341.7721519,658.2278481
3,Company.12,6/30/2001,0.961538462,-38.46153846,961.5384615
4,Company.12,12/31/2001,1.02,20,1020
5,Company.12,6/30/2002,1.176470588,176.4705882,1176.470588
6,Company.12,12/31/2002,1.233333333,233.3333333,1233.333333
7,Company.12,6/30/2003,1.040540541,40.54054054,1040.540541
8,Company.12,12/31/2003,0.87012987,-129.8701299,870.1298701
9,Company.12,6/30/2004,1.089552239,89.55223881,1089.552239
10,Company.12,12/31/2004,0.97260274,-27.39726027,972.6027397
11,Company.12,6/30/2005,1.098591549,98.5915493,1098.591549
12,Company.12,12/31/2005,0.935897436,-64.1025641,935.8974359
13,Company.12,6/30/2006,1.123287671,123.2876712,1123.287671
14,Company.12,12/31/2006,0.975609756,-24.3902439,975.6097561
15,Company.12,6/30/2007,1.0875,87.5,1087.5
15,Company.12,12/31/2007,0.816091954,-183.908046,816.091954
17,Company.12,6/30/2008,1.14084507,140.8450704,1140.84507
18,Company.12,12/31/2008,0.913580247,-86.41975309,913.5802469
19,Company.12,6/30/2009,0.864864865,-135.1351351,864.8648649
20,Company.12,12/31/2009,0.96875,-31.25,968.75
21,Company.12,6/30/2010,1.193548387,193.5483871,1193.548387
22,Company.12,12/31/2010,1.108108108,108.1081081,1108.108108
23,Company.12,6/30/2011,0.914634146,-85.36585366,914.6341463
24,Company.12,12/31/2011,0.946666667,-53.33333333,946.6666667
25,Company.12,6/30/2012,0.901408451,-98.5915493,901.4084507
26,Company.12,12/31/2012,1.015625,15.625,1015.625
27,Company.12,6/30/2013,1.138461538,138.4615385,1138.461538
28,Company.12,12/31/2013,1.054054054,54.05405405,1054.054054
29,Company.12,6/30/2014,1.012820513,12.82051282,1012.820513
30,Company.12,12/31/2014,0.936708861,-63.29113924,936.7088608
31,Company.12,6/30/2015,0.972972973,-27.02702703,972.972973
32,Company.12,12/31/2015,0.944444444,-55.55555556,944.4444444
33,Company.12,6/30/2016,1.058823529,58.82352941,1058.823529
34,Company.12,12/31/2016,1.041666667,41.66666667,1041.666667
35,Company.12,6/30/2017,1.226666667,226.6666667,1226.666667
36,Company.12,12/31/2017,1.097826087,97.82608696,1097.826087
37,Company.12,6/30/2018,0.99009901,-9.900990099,990.0990099
38,Company.12,12/31/2018,0.96,-40,960
39,Company.12,6/30/2019,1.03125,31.25,1031.25
40,Company.12,12/31/2019,1.272727273,272.7272727,1272.727273
41,Company.12,6/30/2020,0.595238095,-404.7619048,595.2380952
42,Company.12,12/31/2020,1.226666667,226.6666667,1226.666667
43,Company.12,6/30/2021,0.663043478,-336.9565217,663.0434783
,,,,,
1,Company.13,6/30/2000,NA,NA,NA
2,Company.13,12/31/2000,0.949367089,-50.63291139,949.3670886
3,Company.13,6/30/2001,1.16,160,1160
4,Company.13,12/31/2001,1.034482759,34.48275862,1034.482759
5,Company.13,6/30/2002,0.711111111,-288.8888889,711.1111111
6,Company.13,12/31/2002,0.890625,-109.375,890.625
7,Company.13,6/30/2003,1,0,1000
8,Company.13,12/31/2003,1.052631579,52.63157895,1052.631579
9,Company.13,6/30/2004,1.283333333,283.3333333,1283.333333
10,Company.13,12/31/2004,0.974025974,-25.97402597,974.025974
11,Company.13,6/30/2005,1.026666667,26.66666667,1026.666667
12,Company.13,12/31/2005,0.987012987,-12.98701299,987.012987
13,Company.13,6/30/2006,1.013157895,13.15789474,1013.157895
14,Company.13,12/31/2006,1.155844156,155.8441558,1155.844156
15,Company.13,6/30/2007,1,0,1000
15,Company.13,12/31/2007,1.04494382,44.94382022,1044.94382
17,Company.13,6/30/2008,0.946236559,-53.76344086,946.2365591
18,Company.13,12/31/2008,0.965909091,-34.09090909,965.9090909
19,Company.13,6/30/2009,0.870588235,-129.4117647,870.5882353
20,Company.13,12/31/2009,0.986486486,-13.51351351,986.4864865
21,Company.13,6/30/2010,1.095890411,95.89041096,1095.890411
22,Company.13,12/31/2010,1.0375,37.5,1037.5
23,Company.13,6/30/2011,1.060240964,60.24096386,1060.240964
24,Company.13,12/31/2011,0.943181818,-56.81818182,943.1818182
25,Company.13,6/30/2012,1.012048193,12.04819277,1012.048193
26,Company.13,12/31/2012,1.226190476,226.1904762,1226.190476
27,Company.13,6/30/2013,0.932038835,-67.96116505,932.038835
28,Company.13,12/31/2013,0.979166667,-20.83333333,979.1666667
29,Company.13,6/30/2014,1.106382979,106.3829787,1106.382979
30,Company.13,12/31/2014,1.009615385,9.615384615,1009.615385
31,Company.13,6/30/2015,1.266666667,266.6666667,1266.666667
32,Company.13,12/31/2015,0.917293233,-82.70676692,917.2932331
33,Company.13,6/30/2016,1.163934426,163.9344262,1163.934426
34,Company.13,12/31/2016,0.985915493,-14.08450704,985.915493
35,Company.13,6/30/2017,0.971428571,-28.57142857,971.4285714
36,Company.13,12/31/2017,0.992647059,-7.352941176,992.6470588
37,Company.13,6/30/2018,0.962962963,-37.03703704,962.962963
38,Company.13,12/31/2018,0.953846154,-46.15384615,953.8461538
39,Company.13,6/30/2019,0.959677419,-40.32258065,959.6774194
40,Company.13,12/31/2019,0.899159664,-100.8403361,899.1596639
41,Company.13,6/30/2020,0.887850467,-112.1495327,887.8504673
42,Company.13,12/31/2020,0.957894737,-42.10526316,957.8947368
43,Company.13,6/30/2021,1.10989011,109.8901099,1109.89011
,,,,,
1,Company.14,6/30/2000,NA,NA,NA
2,Company.14,12/31/2000,0.949367089,-50.63291139,949.3670886
3,Company.14,6/30/2001,1.16,160,1160
4,Company.14,12/31/2001,1.034482759,34.48275862,1034.482759
5,Company.14,6/30/2002,1.055555556,55.55555556,1055.555556
6,Company.14,12/31/2002,1,0,1000
7,Company.14,6/30/2003,1.115789474,115.7894737,1115.789474
8,Company.14,12/31/2003,0.952830189,-47.16981132,952.8301887
9,Company.14,6/30/2004,1.059405941,59.40594059,1059.405941
10,Company.14,12/31/2004,0.971962617,-28.03738318,971.9626168
11,Company.14,6/30/2005,1.125,125,1125
12,Company.14,12/31/2005,0.948717949,-51.28205128,948.7179487
13,Company.14,6/30/2006,1.108108108,108.1081081,1108.108108
14,Company.14,12/31/2006,0.991869919,-8.130081301,991.8699187
15,Company.14,6/30/2007,1.090163934,90.16393443,1090.163934
15,Company.14,12/31/2007,0.947368421,-52.63157895,947.3684211
17,Company.14,6/30/2008,1.055555556,55.55555556,1055.555556
18,Company.14,12/31/2008,0.992481203,-7.518796992,992.481203
19,Company.14,6/30/2009,0.96969697,-30.3030303,969.6969697
20,Company.14,12/31/2009,1.0234375,23.4375,1023.4375
21,Company.14,6/30/2010,1.091603053,91.60305344,1091.603053
22,Company.14,12/31/2010,0.993006993,-6.993006993,993.006993
23,Company.14,6/30/2011,1.077464789,77.46478873,1077.464789
24,Company.14,12/31/2011,0.973856209,-26.14379085,973.8562092
25,Company.14,6/30/2012,1.080536913,80.53691275,1080.536913
26,Company.14,12/31/2012,0.236024845,-763.9751553,236.0248447
27,Company.14,6/30/2013,0.815789474,-184.2105263,815.7894737
28,Company.14,12/31/2013,0.35483871,-645.1612903,354.8387097
29,Company.14,6/30/2014,0.818181818,-181.8181818,818.1818182
30,Company.14,12/31/2014,2.222222222,1222.222222,2222.222222
31,Company.14,6/30/2015,9.15,8150,9150
32,Company.14,12/31/2015,0.027322404,-972.6775956,27.32240437
33,Company.14,6/30/2016,0.6,-400,600
34,Company.14,12/31/2016,2.666666667,1666.666667,2666.666667
35,Company.14,6/30/2017,1,0,1000
36,Company.14,12/31/2017,2.875,1875,2875
37,Company.14,6/30/2018,0.52173913,-478.2608696,521.7391304
38,Company.14,12/31/2018,1,0,1000
39,Company.14,6/30/2019,1.833333333,833.3333333,1833.333333
40,Company.14,12/31/2019,1.272727273,272.7272727,1272.727273
41,Company.14,6/30/2020,2,1000,2000
42,Company.14,12/31/2020,1.035714286,35.71428571,1035.714286
43,Company.14,6/30/2021,1.172413793,172.4137931,1172.413793
,,,,,
1,Company.15,6/30/2000,NA,NA,NA
2,Company.15,12/31/2000,0.75,-250,750
3,Company.15,6/30/2001,1.333333333,333.3333333,1333.333333
4,Company.15,12/31/2001,0.916666667,-83.33333333,916.6666667
5,Company.15,6/30/2002,1.272727273,272.7272727,1272.727273
6,Company.15,12/31/2002,1.071428571,71.42857143,1071.428571
7,Company.15,6/30/2003,1,0,1000
8,Company.15,12/31/2003,1.4,400,1400
9,Company.15,6/30/2004,0.80952381,-190.4761905,809.5238095
10,Company.15,12/31/2004,0.941176471,-58.82352941,941.1764706
11,Company.15,6/30/2005,1.75,750,1750
12,Company.15,12/31/2005,0.75,-250,750
13,Company.15,6/30/2006,1.095238095,95.23809524,1095.238095
14,Company.15,12/31/2006,0.652173913,-347.826087,652.173913
15,Company.15,6/30/2007,1.333333333,333.3333333,1333.333333
15,Company.15,12/31/2007,0.9,-100,900
17,Company.15,6/30/2008,1,0,1000
18,Company.15,12/31/2008,1,0,1000
19,Company.15,6/30/2009,0.555555556,-444.4444444,555.5555556
20,Company.15,12/31/2009,0.9,-100,900
21,Company.15,6/30/2010,0.777777778,-222.2222222,777.7777778
22,Company.15,12/31/2010,1.142857143,142.8571429,1142.857143
23,Company.15,6/30/2011,0.875,-125,875
24,Company.15,12/31/2011,1.285714286,285.7142857,1285.714286
25,Company.15,6/30/2012,1.111111111,111.1111111,1111.111111
26,Company.15,12/31/2012,1.1,100,1100
27,Company.15,6/30/2013,0.909090909,-90.90909091,909.0909091
28,Company.15,12/31/2013,1.4,400,1400
29,Company.15,6/30/2014,1.357142857,357.1428571,1357.142857
30,Company.15,12/31/2014,1.105263158,105.2631579,1105.263158
31,Company.15,6/30/2015,0.904761905,-95.23809524,904.7619048
32,Company.15,12/31/2015,0.842105263,-157.8947368,842.1052632
33,Company.15,6/30/2016,1.25,250,1250
34,Company.15,12/31/2016,1.05,50,1050
35,Company.15,6/30/2017,1,0,1000
36,Company.15,12/31/2017,0.952380952,-47.61904762,952.3809524
37,Company.15,6/30/2018,1.05,50,1050
38,Company.15,12/31/2018,1.095238095,95.23809524,1095.238095
39,Company.15,6/30/2019,0.869565217,-130.4347826,869.5652174
40,Company.15,12/31/2019,1.35,350,1350
41,Company.15,6/30/2020,0.666666667,-333.3333333,666.6666667
42,Company.15,12/31/2020,0.833333333,-166.6666667,833.3333333
43,Company.15,6/30/2021,0.733333333,-266.6666667,733.3333333
,,,,,
1,Company.16,6/30/2000,NA,NA,NA
2,Company.16,12/31/2000,0.837837838,-162.1621622,837.8378378
3,Company.16,6/30/2001,1.774193548,774.1935484,1774.193548
4,Company.16,12/31/2001,0.890909091,-109.0909091,890.9090909
5,Company.16,6/30/2002,1.06122449,61.2244898,1061.22449
6,Company.16,12/31/2002,1,0,1000
7,Company.16,6/30/2003,1.019230769,19.23076923,1019.230769
8,Company.16,12/31/2003,0.716981132,-283.0188679,716.9811321
9,Company.16,6/30/2004,0.315789474,-684.2105263,315.7894737
10,Company.16,12/31/2004,1.583333333,583.3333333,1583.333333
11,Company.16,6/30/2005,3.368421053,2368.421053,3368.421053
12,Company.16,12/31/2005,0.890625,-109.375,890.625
13,Company.16,6/30/2006,1.263157895,263.1578947,1263.157895
14,Company.16,12/31/2006,1.069444444,69.44444444,1069.444444
15,Company.16,6/30/2007,1.090909091,90.90909091,1090.909091
15,Company.16,12/31/2007,1.095238095,95.23809524,1095.238095
17,Company.16,6/30/2008,0.97826087,-21.73913043,978.2608696
18,Company.16,12/31/2008,1,0,1000
19,Company.16,6/30/2009,0.855555556,-144.4444444,855.5555556
20,Company.16,12/31/2009,1.090909091,90.90909091,1090.909091
21,Company.16,6/30/2010,1.19047619,190.4761905,1190.47619
22,Company.16,12/31/2010,1.02,20,1020
23,Company.16,6/30/2011,1,0,1000
24,Company.16,12/31/2011,0.980392157,-19.60784314,980.3921569
25,Company.16,6/30/2012,0.97,-30,970
26,Company.16,12/31/2012,1.103092784,103.0927835,1103.092784
27,Company.16,6/30/2013,1.009345794,9.345794393,1009.345794
28,Company.16,12/31/2013,0.935185185,-64.81481481,935.1851852
29,Company.16,6/30/2014,1.089108911,89.10891089,1089.108911
30,Company.16,12/31/2014,1.072727273,72.72727273,1072.727273
31,Company.16,6/30/2015,1.203389831,203.3898305,1203.389831
32,Company.16,12/31/2015,1.021126761,21.12676056,1021.126761
33,Company.16,6/30/2016,1.048275862,48.27586207,1048.275862
34,Company.16,12/31/2016,1.098684211,98.68421053,1098.684211
35,Company.16,6/30/2017,1.149700599,149.7005988,1149.700599
36,Company.16,12/31/2017,1.041666667,41.66666667,1041.666667
37,Company.16,6/30/2018,0.97,-30,970
38,Company.16,12/31/2018,1.036082474,36.08247423,1036.082474
39,Company.16,6/30/2019,1,0,1000
40,Company.16,12/31/2019,0.980099502,-19.90049751,980.0995025
41,Company.16,6/30/2020,1.030456853,30.45685279,1030.456853
42,Company.16,12/31/2020,1.004926108,4.926108374,1004.926108
43,Company.16,6/30/2021,0.965686275,-34.31372549,965.6862745
,,,,,
1,Company.17,6/30/2000,NA,NA,NA
2,Company.17,12/31/2000,0.949367089,-50.63291139,949.3670886
3,Company.17,6/30/2001,1.16,160,1160
4,Company.17,12/31/2001,1.034482759,34.48275862,1034.482759
5,Company.17,6/30/2002,1.055555556,55.55555556,1055.555556
6,Company.17,12/31/2002,1,0,1000
7,Company.17,6/30/2003,1.115789474,115.7894737,1115.789474
8,Company.17,12/31/2003,0.952830189,-47.16981132,952.8301887
9,Company.17,6/30/2004,1.059405941,59.40594059,1059.405941
10,Company.17,12/31/2004,0.971962617,-28.03738318,971.9626168
11,Company.17,6/30/2005,1.125,125,1125
12,Company.17,12/31/2005,0.948717949,-51.28205128,948.7179487
13,Company.17,6/30/2006,1.108108108,108.1081081,1108.108108
14,Company.17,12/31/2006,0.991869919,-8.130081301,991.8699187
15,Company.17,6/30/2007,1.090163934,90.16393443,1090.163934
15,Company.17,12/31/2007,0.947368421,-52.63157895,947.3684211
17,Company.17,6/30/2008,1.055555556,55.55555556,1055.555556
18,Company.17,12/31/2008,0.992481203,-7.518796992,992.481203
19,Company.17,6/30/2009,0.96969697,-30.3030303,969.6969697
20,Company.17,12/31/2009,1.0234375,23.4375,1023.4375
21,Company.17,6/30/2010,0.549618321,-450.3816794,549.6183206
22,Company.17,12/31/2010,1.041666667,41.66666667,1041.666667
23,Company.17,6/30/2011,0.826666667,-173.3333333,826.6666667
24,Company.17,12/31/2011,2.403225806,1403.225806,2403.225806
25,Company.17,6/30/2012,0.489932886,-510.0671141,489.9328859
26,Company.17,12/31/2012,0.95890411,-41.09589041,958.9041096
27,Company.17,6/30/2013,1.257142857,257.1428571,1257.142857
28,Company.17,12/31/2013,1.272727273,272.7272727,1272.727273
29,Company.17,6/30/2014,0.830357143,-169.6428571,830.3571429
30,Company.17,12/31/2014,1.043010753,43.01075269,1043.010753
31,Company.17,6/30/2015,1.18556701,185.5670103,1185.56701
32,Company.17,12/31/2015,0.982608696,-17.39130435,982.6086957
33,Company.17,6/30/2016,1.212389381,212.3893805,1212.389381
34,Company.17,12/31/2016,1.072992701,72.99270073,1072.992701
35,Company.17,6/30/2017,0.965986395,-34.01360544,965.9863946
36,Company.17,12/31/2017,0.957746479,-42.25352113,957.7464789
37,Company.17,6/30/2018,0.911764706,-88.23529412,911.7647059
38,Company.17,12/31/2018,0.991935484,-8.064516129,991.9354839
39,Company.17,6/30/2019,0.951219512,-48.7804878,951.2195122
40,Company.17,12/31/2019,0.923076923,-76.92307692,923.0769231
41,Company.17,6/30/2020,0.888888889,-111.1111111,888.8888889
42,Company.17,12/31/2020,1,0,1000
43,Company.17,6/30/2021,1.083333333,83.33333333,1083.333333
,,,,,
1,Company.18,6/30/2000,NA,NA,NA
2,Company.18,12/31/2000,0.050632911,-949.3670886,50.63291139
3,Company.18,6/30/2001,4.5,3500,4500
4,Company.18,12/31/2001,1,0,1000
5,Company.18,6/30/2002,1.388888889,388.8888889,1388.888889
6,Company.18,12/31/2002,1.52,520,1520
7,Company.18,6/30/2003,2.236842105,1236.842105,2236.842105
8,Company.18,12/31/2003,2.423529412,1423.529412,2423.529412
9,Company.18,6/30/2004,0.422330097,-577.6699029,422.3300971
10,Company.18,12/31/2004,0.103448276,-896.5517241,103.4482759
11,Company.18,6/30/2005,0.777777778,-222.2222222,777.7777778
12,Company.18,12/31/2005,0.857142857,-142.8571429,857.1428571
13,Company.18,6/30/2006,1.166666667,166.6666667,1166.666667
14,Company.18,12/31/2006,1.285714286,285.7142857,1285.714286
15,Company.18,6/30/2007,1.111111111,111.1111111,1111.111111
15,Company.18,12/31/2007,0.9,-100,900
17,Company.18,6/30/2008,1.222222222,222.2222222,1222.222222
18,Company.18,12/31/2008,3.454545455,2454.545455,3454.545455
19,Company.18,6/30/2009,3.078947368,2078.947368,3078.947368
20,Company.18,12/31/2009,1.769230769,769.2307692,1769.230769
21,Company.18,6/30/2010,0.990338164,-9.661835749,990.3381643
22,Company.18,12/31/2010,0.23902439,-760.9756098,239.0243902
23,Company.18,6/30/2011,1.183673469,183.6734694,1183.673469
24,Company.18,12/31/2011,0.689655172,-310.3448276,689.6551724
25,Company.18,6/30/2012,0.925,-75,925
